filename,urban,nl_mean,pred_wo_abstention,pred_with_abstention
image13949.npz,False,-0.2103493511676788,1,1
image12786.npz,False,-0.2116705477237701,1,1
image7024.npz,False,-0.2128616869449615,1,1
image5823.npz,False,-0.2129207700490951,1,1
image15272.npz,False,-0.2132042348384857,1,1
image8503.npz,False,-0.2161586135625839,-1,0
image12368.npz,False,-0.2134422361850738,1,1
image15784.npz,False,-0.211129143834114,1,1
image16015.npz,False,-0.216011568903923,1,0
image9553.npz,False,-0.2113300412893295,1,0
image4155.npz,True,-0.1169529259204864,1,0
image9422.npz,True,-0.0849718004465103,-1,0
image4154.npz,True,-0.0820273160934448,-1,0
image3486.npz,True,-0.0818221941590309,-1,0
image18722.npz,True,-0.0827096998691558,-1,0
image18341.npz,True,-0.0845195651054382,-1,0
image18599.npz,True,-0.0839321017265319,-1,0
image2816.npz,True,-0.0942038148641586,1,0
image10236.npz,False,-0.2147552073001861,-1,0
image15813.npz,False,-0.2155111283063888,1,0
image18333.npz,False,-0.2171582728624344,1,0
image19195.npz,False,-0.1966307163238525,1,0
image1284.npz,False,-0.2150851786136627,1,0
image11361.npz,False,-0.2143759876489639,-1,0
image9395.npz,False,-0.2151577025651931,1,0
image10490.npz,False,-0.2118581682443618,1,0
image4910.npz,False,-0.2121195942163467,1,0
image19077.npz,False,-0.2156277745962143,1,0
image2319.npz,False,-0.2110556960105896,-1,0
image3894.npz,False,-0.2136578261852264,1,0
image29.npz,False,-0.2105889171361923,1,0
image16283.npz,False,-0.1999160945415496,1,0
image6540.npz,False,-0.2115414440631866,1,0
image19023.npz,True,0.0005580667057074,1,0
image18841.npz,True,-0.093068927526474,1,0
image6586.npz,True,0.0018144176574423,-1,0
image16588.npz,True,0.0056851711124181,1,0
image1592.npz,True,0.0113788088783621,1,0
image17455.npz,True,0.0101685971021652,1,0
image10295.npz,True,-0.0359258204698562,1,0
image10778.npz,True,-0.0845220908522605,-1,0
image17348.npz,True,-0.0017464915290474,1,0
image9391.npz,False,-0.1708244085311889,1,0
image2552.npz,False,-0.1894042193889618,1,0
image7467.npz,False,-0.1962286084890365,1,0
image11398.npz,False,-0.2086260318756103,1,0
image1441.npz,False,-0.2143421173095703,1,0
image16033.npz,False,-0.2072102278470993,1,0
image4299.npz,False,-0.2126506865024566,1,0
image16968.npz,False,-0.2131200730800628,1,0
image4445.npz,True,-0.0794136077165603,-1,0
image11561.npz,True,-0.2065342664718628,1,0
image12186.npz,False,-0.1361538171768188,1,0
image13130.npz,True,-0.1281536221504211,1,0
image17597.npz,True,-0.1473738253116607,1,0
image5358.npz,True,0.10481523722410198,-1,0
image16609.npz,True,0.0882332548499107,-1,0
image13535.npz,True,0.0778993219137191,-1,0
image18748.npz,False,-0.2145687639713287,-1,0
image13269.npz,True,0.0536207482218742,-1,0
image2747.npz,True,0.101814866065979,-1,0
image10579.npz,True,-0.0382903516292572,-1,0
image1899.npz,False,-0.2174913436174392,-1,0
image15965.npz,False,-0.1880655884742736,-1,0
image10748.npz,False,-0.2125304937362671,1,0
image15567.npz,False,-0.2105319499969482,1,0
image10285.npz,False,-0.2103421539068222,1,1
image3123.npz,False,-0.2021994143724441,-1,0
image5894.npz,False,-0.2081416845321655,1,0
image8697.npz,False,-0.2098041027784347,-1,0
image18035.npz,False,-0.2091165781021118,-1,0
image12569.npz,False,-0.2152325809001922,1,0
image16086.npz,False,-0.2142277210950851,1,0
image17898.npz,False,-0.2151714265346527,1,0
image7669.npz,False,-0.2104172855615615,1,0
image10573.npz,False,-0.20760563015937802,-1,0
image9907.npz,False,-0.2142013013362884,-1,0
image4085.npz,False,-0.2130865603685379,1,1
image8266.npz,False,-0.1999592334032058,1,0
image13892.npz,False,-0.2054521441459655,1,0
image5841.npz,False,-0.2040045261383056,1,1
image18466.npz,False,-0.20325998961925498,-1,0
image13186.npz,False,-0.0718055069446563,-1,0
image15403.npz,True,0.165019154548645,-1,0
image1952.npz,False,-0.21902073919773102,1,0
image7215.npz,False,-0.21915142238140098,1,0
image3725.npz,False,-0.2200828641653061,1,1
image7155.npz,False,-0.1404234617948532,1,0
image7174.npz,False,-0.2099451720714569,1,1
image4881.npz,False,-0.2170366197824478,1,1
image6698.npz,False,-0.2196767777204513,1,1
image2375.npz,False,-0.2108758836984634,1,1
image5.npz,False,-0.2152870297431945,1,1
image17044.npz,True,-0.0727165043354034,1,0
image3251.npz,False,-0.2027332931756973,1,1
image10130.npz,True,-0.1839097291231155,-1,0
image17099.npz,False,-0.2177783101797104,1,0
image9139.npz,False,-0.2206331342458725,1,1
image16142.npz,False,-0.2171581089496612,1,0
image15239.npz,False,-0.21998423337936399,1,1
image2190.npz,False,-0.2179923504590988,1,1
image16124.npz,False,-0.2179798781871795,1,1
image5396.npz,False,-0.2183161228895187,1,1
image7231.npz,False,-0.2199023067951202,1,1
image4276.npz,False,-0.2194075137376785,1,1
image11646.npz,False,-0.2193019390106201,1,1
image15168.npz,False,-0.219422847032547,1,1
image13393.npz,False,-0.2199717313051223,1,1
image4081.npz,False,-0.2209618389606475,1,1
image6275.npz,False,-0.2190699875354766,1,1
image11133.npz,False,-0.2192503660917282,1,1
image2300.npz,False,-0.2224626690149307,1,1
image1074.npz,False,-0.2201871424913406,1,1
image18362.npz,False,-0.221005693078041,1,1
image12012.npz,False,-0.2200005948543548,1,1
image5764.npz,False,-0.2193320542573928,1,1
image1468.npz,False,-0.2191972136497497,1,1
image7054.npz,False,-0.2184780091047287,1,1
image2861.npz,False,-0.219903364777565,1,1
image18793.npz,False,-0.2176570445299148,1,1
image6763.npz,False,-0.2183648198843002,1,1
image14441.npz,False,-0.1488915234804153,1,0
image12132.npz,True,0.2839870154857635,-1,0
image8579.npz,True,0.266836017370224,-1,0
image12246.npz,True,0.3693757057189941,-1,0
image8726.npz,False,-0.1848735958337783,1,0
image7857.npz,False,-0.2201778292655944,1,1
image14939.npz,False,-0.2202674448490142,1,1
image44.npz,False,-0.2210993021726608,1,1
image6826.npz,False,-0.2197586148977279,1,1
image10453.npz,False,-0.2189842462539672,1,1
image10539.npz,False,-0.2207016795873642,1,1
image6197.npz,False,-0.2205764204263687,1,1
image976.npz,True,-0.21585260331630698,1,0
image17404.npz,True,-0.2162376493215561,1,0
image17809.npz,False,-0.2197310030460357,1,1
image6038.npz,False,-0.2196909189224243,1,1
image19431.npz,False,-0.2190648466348648,1,1
image486.npz,False,-0.2195589542388916,1,1
image11224.npz,False,-0.2197174578905105,1,0
image11404.npz,False,-0.2205323725938797,1,1
image975.npz,False,-0.2197704911231994,1,1
image11251.npz,False,-0.2204623371362686,1,1
image17486.npz,False,-0.2207571566104889,1,1
image14108.npz,False,-0.0552965030074119,1,0
image9178.npz,True,0.1929539293050766,-1,0
image13879.npz,True,0.2700800895690918,-1,0
image7110.npz,True,0.1278315335512161,-1,0
image1288.npz,False,-0.2205868512392044,1,1
image12764.npz,False,-0.220089316368103,1,1
image16743.npz,False,-0.2221665829420089,1,1
image13045.npz,False,-0.2211888581514358,1,1
image15885.npz,False,-0.2190446853637695,1,1
image18650.npz,False,-0.2216684818267822,1,1
image8478.npz,False,-0.2181640118360519,1,1
image7463.npz,True,0.1520454138517379,1,0
image19403.npz,True,0.2155778259038925,-1,0
image5468.npz,True,0.2645018100738525,1,0
image13562.npz,True,0.3794236481189728,1,0
image19502.npz,True,0.1098696440458297,-1,0
image14021.npz,False,-0.2199395298957824,1,1
image141.npz,False,-0.2201594859361648,1,1
image9473.npz,False,-0.2209412157535553,1,1
image7192.npz,False,-0.2199420779943466,1,1
image3598.npz,False,-0.2192412167787552,1,0
image13023.npz,False,-0.2118934839963913,1,1
image19266.npz,False,-0.2198044508695602,1,1
image6024.npz,False,-0.2179043591022491,-1,0
image12705.npz,False,-0.2165622115135193,1,0
image6738.npz,False,-0.2201050370931625,1,1
image17437.npz,False,-0.2199760675430297,1,1
image4686.npz,False,-0.2188454419374466,1,1
image5227.npz,False,-0.2190483212471008,1,1
image6785.npz,True,-0.0959679260849952,-1,0
image14211.npz,False,-0.2207089960575103,1,1
image11593.npz,False,-0.1623653322458267,1,1
image17794.npz,False,-0.2204803526401519,1,0
image8768.npz,False,-0.2182662785053253,1,0
image9785.npz,False,-0.217419296503067,1,1
image15179.npz,False,-0.2203680276870727,1,1
image14133.npz,False,-0.2164339870214462,1,1
image15183.npz,False,-0.21855321526527396,1,1
image9670.npz,False,-0.2176956683397293,1,1
image14846.npz,False,-0.2206541150808334,1,1
image1782.npz,False,-0.2189114093780517,1,0
image16285.npz,False,-0.2180624008178711,1,1
image8890.npz,False,-0.2178937792778015,1,1
image9562.npz,True,-0.2168150693178177,1,1
image19414.npz,False,-0.2187570482492447,1,1
image12531.npz,False,-0.2179114520549774,1,0
image2223.npz,False,-0.2194161117076873,1,0
image5853.npz,False,-0.2176258265972137,1,1
image2068.npz,False,-0.2178507596254348,1,1
image16587.npz,True,0.0429916828870773,1,0
image16867.npz,True,0.0987134277820587,-1,0
image16908.npz,False,-0.2172360271215438,1,1
image1532.npz,False,-0.2226465046405792,1,0
image245.npz,False,-0.2191100567579269,1,1
image10514.npz,False,-0.2221338301897049,1,0
image14097.npz,False,-0.2203341275453567,1,1
image13576.npz,False,-0.2173084020614624,1,0
image11142.npz,False,-0.2152808904647827,1,0
image12209.npz,False,-0.2205639332532882,1,0
image1692.npz,False,-0.2176296263933181,1,1
image18165.npz,False,-0.2208312898874282,1,1
image13633.npz,False,-0.2218710631132125,1,1
image16992.npz,False,-0.2205079793930053,1,1
image19181.npz,False,-0.2234622985124588,1,1
image574.npz,True,0.0238899048417806,-1,0
image449.npz,False,-0.2212623357772827,1,0
image7796.npz,False,-0.2196487486362457,1,1
image12697.npz,True,-0.1657117307186126,1,0
image13995.npz,False,-0.2212142199277877,1,1
image7270.npz,False,-0.0645621344447135,-1,-1
image15614.npz,False,-0.2178651839494705,1,1
image11140.npz,False,-0.2195774614810943,1,1
image1537.npz,False,-0.2196792513132095,1,1
image10263.npz,False,-0.2199336290359497,1,1
image3949.npz,False,-0.21857981383800498,1,1
image8315.npz,True,0.0171806588768959,-1,-1
image3306.npz,False,-0.2163654118776321,1,1
image350.npz,False,-0.2177194654941558,1,1
image9731.npz,False,-0.2184981107711792,1,1
image16404.npz,False,-0.217382475733757,1,1
image14496.npz,False,-0.2165127992630005,1,1
image8947.npz,False,-0.2181037068367004,1,1
image10300.npz,False,-0.218175932765007,1,1
image13138.npz,False,-0.2186436206102371,1,1
image16022.npz,False,-0.2177024632692337,1,1
image18765.npz,False,-0.2173199355602264,1,1
image12877.npz,False,-0.2197744995355606,1,0
image7769.npz,True,-0.1077642813324928,1,0
image11957.npz,True,-0.08679764717817301,1,0
image19295.npz,False,-0.0813816040754318,1,0
image18974.npz,True,-0.1190475896000862,1,0
image2941.npz,False,-0.2056898772716522,1,0
image539.npz,False,-0.2185302078723907,1,1
image2369.npz,False,-0.2162001281976699,1,1
image12304.npz,False,-0.21922698616981498,1,1
image14415.npz,False,-0.2178364247083664,1,1
image11255.npz,False,-0.2188830822706222,1,1
image12133.npz,False,-0.2187297642230987,-1,0
image15014.npz,False,-0.2152349650859832,1,0
image13448.npz,False,-0.1598331481218338,-1,0
image891.npz,False,-0.0086355777457356,-1,0
image5760.npz,True,1.0466042757034302,1,0
image7003.npz,False,-0.1811976283788681,-1,0
image14940.npz,False,0.4351993799209595,1,0
image9440.npz,True,1.0144014358520508,1,0
image12539.npz,True,0.1974547654390335,-1,0
image8366.npz,True,0.1646395325660705,-1,0
image3809.npz,True,-0.029728939756751,1,0
image13817.npz,False,-0.2202560305595398,1,1
image13989.npz,False,-0.2117193192243576,1,1
image5963.npz,False,-0.2208461314439773,1,1
image2744.npz,False,-0.2201141864061355,1,1
image17990.npz,False,-0.2229425311088562,1,0
image11617.npz,False,-0.2198858112096786,1,1
image14093.npz,False,-0.2180478870868683,1,0
image15609.npz,False,-0.2198325246572494,1,0
image2395.npz,False,-0.2189554274082183,1,1
image3708.npz,False,-0.2106465548276901,1,0
image17583.npz,False,0.0596202537417411,-1,0
image312.npz,False,-0.2191313952207565,1,1
image4855.npz,True,0.8655655384063721,-1,0
image9979.npz,True,1.329789400100708,1,0
image3619.npz,True,1.5739725828170776,1,0
image16673.npz,True,0.7912129163742065,1,0
image8907.npz,True,1.4932644367218018,1,0
image13437.npz,True,2.0434494018554688,1,0
image12980.npz,True,2.4288206100463867,1,0
image16650.npz,True,2.6640698909759517,1,1
image11622.npz,True,2.4997353553771973,1,0
image18291.npz,True,3.15517807006836,1,1
image6329.npz,True,-0.22078114748001101,1,1
image8064.npz,True,1.9910078048706048,1,0
image11975.npz,True,1.6697279214859009,1,0
image14631.npz,True,1.911905765533448,1,0
image3489.npz,True,2.0129573345184326,1,1
image3454.npz,True,0.582658588886261,1,0
image2490.npz,True,1.5742157697677612,1,0
image18756.npz,True,3.006911039352417,1,1
image14624.npz,True,3.0552458763122563,1,1
image8461.npz,True,3.2158751487731934,1,1
image273.npz,True,3.0373778343200684,1,0
image10330.npz,False,-0.2197627872228622,1,0
image7862.npz,True,2.284358024597168,1,1
image9543.npz,True,1.6432102918624878,1,0
image11641.npz,True,1.393625259399414,1,0
image18545.npz,True,1.4252721071243286,1,0
image5100.npz,True,2.137512922286988,1,1
image4223.npz,True,2.085681915283203,1,1
image11180.npz,True,2.264767646789551,1,1
image14843.npz,True,2.337139129638672,1,1
image13211.npz,True,2.4852728843688965,1,1
image14045.npz,True,2.1346385478973393,1,0
image13627.npz,False,-0.2199018448591232,1,0
image7274.npz,True,3.3637936115264893,1,1
image6609.npz,True,2.6701314449310303,1,0
image16257.npz,True,2.522881269454956,1,0
image10336.npz,True,2.36495041847229,1,0
image14519.npz,True,2.1092877388000493,1,0
image2989.npz,True,1.8822296857833865,1,0
image7709.npz,True,2.0495359897613525,1,0
image17043.npz,True,2.1921217441558842,1,0
image8552.npz,True,1.4110686779022217,1,0
image540.npz,True,1.009113311767578,1,0
image16542.npz,False,-0.2212235927581787,-1,0
image1302.npz,False,-0.2177149951457977,1,1
image15946.npz,True,1.3289377689361572,1,0
image4021.npz,True,1.5171635150909424,1,0
image15132.npz,True,1.7148067951202393,1,1
image18176.npz,True,1.995095372200012,1,1
image884.npz,True,1.980798840522766,1,0
image14168.npz,True,1.922457814216613,1,0
image950.npz,True,1.9361118078231807,1,0
image12258.npz,True,1.9592580795288088,1,0
image18000.npz,False,1.1342706680297852,1,0
image7161.npz,False,0.8065816760063171,-1,0
image17740.npz,True,-0.0796550586819648,-1,0
image2878.npz,False,1.3279770612716677,1,0
image17568.npz,False,0.2121056765317917,-1,0
image9112.npz,True,0.1636008769273758,1,0
image8931.npz,True,0.14008152484893802,1,0
image12116.npz,True,0.0352431274950504,1,0
image12746.npz,True,1.1957815885543823,1,0
image13575.npz,True,1.3427364826202393,1,0
image19577.npz,True,1.9286315441131592,1,1
image16821.npz,True,1.9154877662658687,1,1
image686.npz,True,1.8038400411605835,1,0
image10963.npz,False,-0.2190812975168228,1,0
image18684.npz,True,1.7295689582824707,1,0
image14549.npz,True,1.9048508405685425,1,0
image2611.npz,True,2.0382723808288574,1,1
image9322.npz,True,1.6741639375686646,1,0
image1191.npz,True,1.7513576745986938,1,1
image103.npz,True,1.1495656967163086,1,0
image19158.npz,True,1.2608262300491333,1,0
image1450.npz,False,0.1787564158439636,1,0
image12130.npz,True,0.8525604605674744,1,0
image16189.npz,True,0.8429564833641052,1,0
image7388.npz,False,-0.2184072434902191,1,1
image3333.npz,False,-0.0397461950778961,1,0
image14769.npz,False,-0.2030449509620666,1,0
image17797.npz,False,-0.2190286070108413,1,1
image12208.npz,False,-0.2171259373426437,1,1
image10717.npz,False,-0.1818010807037353,-1,0
image422.npz,False,-0.1892991960048675,1,1
image3054.npz,False,-0.2193109691143036,1,0
image19642.npz,False,-0.218698963522911,1,0
image19521.npz,False,-0.2078882455825805,1,1
image2843.npz,True,-0.1347409337759018,1,0
image3039.npz,False,-0.2210048884153366,1,1
image8811.npz,False,-0.2198637574911117,1,1
image2543.npz,False,-0.2179671376943588,1,1
image5166.npz,False,-0.2193816900253296,1,1
image16252.npz,False,-0.2216521352529525,1,1
image10065.npz,False,-0.2210754454135894,1,0
image12595.npz,True,0.0779417902231216,-1,-1
image15634.npz,True,0.07795573770999902,-1,0
image8915.npz,False,-0.2243893295526504,1,1
image7858.npz,False,-0.2187503725290298,1,0
image9054.npz,False,-0.2177558839321136,1,0
image11808.npz,True,0.0235327240079641,-1,0
image5988.npz,False,-0.22170528769493103,1,0
image2185.npz,False,-0.2171459048986435,1,0
image17200.npz,False,-0.2188378572463989,1,1
image17685.npz,False,-0.2202132046222686,1,1
image12373.npz,False,-0.21853238344192497,1,1
image15925.npz,False,-0.2186137586832046,1,0
image4763.npz,False,-0.2219167202711105,1,1
image6741.npz,False,-0.2214655727148056,1,1
image12348.npz,False,-0.2171246409416198,1,1
image16031.npz,False,-0.218138962984085,1,1
image8279.npz,True,0.0260520428419113,-1,0
image12303.npz,False,-0.2195513397455215,1,1
image19436.npz,False,-0.2231474369764328,1,0
image5242.npz,False,-0.214625671505928,1,1
image5964.npz,False,-0.2175729125738144,1,1
image18719.npz,False,-0.2146070599555969,1,1
image7887.npz,False,-0.21724288165569297,1,1
image17605.npz,False,-0.2179316878318786,1,1
image4877.npz,False,-0.2182881534099578,1,1
image2621.npz,False,-0.2168740034103393,-1,0
image14757.npz,False,-0.217521846294403,1,0
image6911.npz,True,-0.0038027872797101,-1,0
image9654.npz,False,-0.2165860533714294,1,0
image5897.npz,False,-0.2162931412458419,-1,0
image14323.npz,False,-0.2173452824354171,1,1
image4348.npz,False,-0.2194270640611648,1,0
image7075.npz,False,-0.2201989293098449,1,1
image14701.npz,True,-0.0861211195588111,-1,-1
image3568.npz,True,-0.1054597645998001,-1,0
image5451.npz,False,-0.2187189012765884,1,1
image13389.npz,False,-0.2185772508382797,1,0
image11550.npz,False,-0.2197674214839935,1,0
image8611.npz,True,0.1183100417256355,-1,0
image10588.npz,False,-0.2184475362300872,-1,-1
image10831.npz,False,-0.2197829037904739,-1,-1
image4792.npz,False,-0.2178538590669632,1,1
image4956.npz,False,-0.219941645860672,1,1
image11021.npz,False,-0.2157758623361587,1,0
image8017.npz,False,-0.2168124616146087,1,1
image7897.npz,False,-0.2167518138885498,1,1
image10173.npz,False,-0.2156784832477569,1,0
image3484.npz,False,-0.2173799276351928,1,0
image4915.npz,False,-0.2205600589513778,-1,0
image15940.npz,True,0.1184451654553413,-1,0
image11554.npz,False,-0.2163685709238052,1,1
image16390.npz,False,-0.2154096066951751,1,0
image10180.npz,False,-0.2163189351558685,1,1
image15501.npz,True,0.2444031536579132,-1,0
image6048.npz,True,0.2532694637775421,-1,0
image1520.npz,True,0.2705962657928467,-1,0
image1349.npz,True,0.2778395116329193,-1,0
image2541.npz,False,-0.0576293766498565,-1,0
image8114.npz,True,0.0615572892129421,-1,0
image18245.npz,True,-0.215744286775589,1,1
image1685.npz,False,-0.2246895879507064,1,1
image13310.npz,False,-0.2017710953950882,1,0
image1416.npz,False,-0.21402008831501,1,1
image16635.npz,False,-0.2155435681343078,1,1
image18583.npz,False,-0.1018711030483245,-1,-1
image17249.npz,False,-0.2165459096431732,1,1
image1177.npz,False,-0.2210216522216797,1,1
image18457.npz,False,-0.2211480885744094,1,0
image15236.npz,False,-0.2161901891231537,1,1
image10210.npz,True,-0.1918161511421203,1,0
image7249.npz,False,-0.2180131375789642,1,0
image17318.npz,False,-0.2166636288166046,1,1
image10509.npz,False,-0.2192224562168121,1,1
image14280.npz,False,-0.2228410542011261,1,1
image12305.npz,False,-0.1655268967151641,1,0
image2703.npz,False,-0.2187669575214386,1,1
image18257.npz,False,-0.217908039689064,1,1
image16667.npz,False,-0.2205689549446106,1,0
image5383.npz,False,-0.2192499935626983,1,0
image17141.npz,False,-0.2184228301048278,1,1
image11126.npz,False,-0.218222290277481,1,0
image1213.npz,False,-0.1979784667491912,1,0
image1863.npz,False,-0.21899545192718498,1,1
image1487.npz,False,-0.2204809933900833,1,1
image11046.npz,False,-0.2209767699241638,1,1
image5267.npz,False,-0.2222867459058761,1,1
image8928.npz,False,-0.21894571185112,1,1
image18817.npz,False,-0.2198881953954696,1,0
image13959.npz,False,-0.2191734910011291,1,1
image2115.npz,False,-0.2211443483829498,1,1
image1043.npz,False,-0.2221629321575164,1,0
image9980.npz,False,-0.2203914225101471,1,0
image7480.npz,False,-0.2173107862472534,1,0
image925.npz,False,-0.2187552154064178,1,0
image16786.npz,False,-0.2194606661796569,1,1
image15695.npz,False,-0.2212559580802917,1,0
image594.npz,False,-0.2204756885766983,1,0
image11868.npz,False,-0.2199385315179824,1,0
image13663.npz,False,-0.2195349335670471,-1,0
image12049.npz,False,-0.2190386950969696,1,0
image14370.npz,False,-0.2183331251144409,-1,0
image2033.npz,False,-0.2184414565563202,-1,0
image17901.npz,False,-0.2199524790048599,1,0
image17386.npz,False,-0.2172854244709015,1,0
image13447.npz,False,-0.2180498242378235,1,0
image11857.npz,False,-0.2188972979784011,-1,0
image19629.npz,False,-0.2207856029272079,1,1
image1939.npz,False,-0.2182485461235046,1,0
image8392.npz,False,-0.2214554399251938,1,0
image12686.npz,False,-0.2211023122072219,1,0
image2134.npz,False,-0.2209510058164596,1,0
image17965.npz,False,-0.2212434113025665,1,0
image5473.npz,False,-0.2199352830648422,1,1
image8019.npz,False,-0.2202804386615753,-1,0
image18969.npz,False,-0.2205283045768737,1,1
image8006.npz,True,-0.0778930857777595,-1,0
image18711.npz,False,-0.2174936234951019,1,0
image3206.npz,False,-0.2213914841413498,1,1
image13818.npz,False,-0.2199411541223526,1,1
image9213.npz,False,-0.2183626592159271,1,1
image7492.npz,False,-0.2168964445590973,1,0
image731.npz,True,-0.2153014093637466,1,0
image12996.npz,False,-0.2192107588052749,1,1
image3888.npz,False,-0.2174563854932785,1,1
image4861.npz,False,-0.2199709564447403,1,1
image8439.npz,False,-0.2184975743293762,1,1
image11507.npz,False,-0.2194245606660843,1,1
image2212.npz,False,-0.2086666524410247,1,1
image9190.npz,False,-0.2206359654664993,1,1
image8908.npz,False,-0.2166176587343216,1,1
image18302.npz,False,-0.2160765528678894,1,1
image9265.npz,False,-0.2165629863739013,1,1
image15177.npz,False,-0.1052845641970634,-1,0
image4410.npz,False,-0.2151644974946975,1,1
image11500.npz,False,-0.2163059413433075,1,0
image10931.npz,False,-0.2146730571985244,1,1
image6678.npz,False,-0.0824490115046501,1,0
image6282.npz,False,-0.2182103246450424,1,1
image4617.npz,False,-0.218724250793457,1,0
image615.npz,False,-0.2119963765144348,-1,-1
image3746.npz,False,-0.2126689255237579,1,0
image17746.npz,False,-0.2111472934484481,1,0
image16115.npz,False,-0.2104377001523971,1,1
image11177.npz,False,-0.2109280079603195,1,1
image14801.npz,False,0.8539168834686279,1,0
image1432.npz,False,-0.1200750023126602,-1,0
image17418.npz,False,0.1635158509016037,1,0
image2217.npz,True,0.0634176209568977,-1,0
image18558.npz,True,0.1205843985080719,-1,0
image4134.npz,False,-0.205885648727417,1,1
image17105.npz,False,-0.21046990156173698,1,1
image16719.npz,False,-0.2038596421480178,1,0
image11751.npz,True,-0.2099193632602691,1,1
image12985.npz,False,-0.2064738720655441,1,1
image17302.npz,False,-0.1877332478761673,1,0
image13309.npz,False,-0.0931432023644447,1,0
image8235.npz,True,0.56836998462677,1,0
image1851.npz,True,1.6143342256546018,1,0
image4851.npz,True,2.3707597255706787,1,0
image1444.npz,True,3.0013861656188965,1,1
image7269.npz,True,3.1836140155792236,1,1
image2491.npz,True,3.372760772705078,1,1
image18125.npz,True,2.411118507385254,1,1
image5819.npz,False,-0.2127316147089004,1,0
image4711.npz,True,2.6131503582000732,1,1
image11229.npz,True,2.8752799034118652,1,0
image18996.npz,True,2.11800503730774,1,1
image2427.npz,True,3.104172945022583,1,1
image10888.npz,True,2.9699981212615967,1,1
image5797.npz,True,3.8319578170776367,1,1
image1062.npz,True,2.710512638092041,1,1
image13266.npz,True,2.5013201236724854,1,1
image7803.npz,True,2.310439109802246,1,1
image1157.npz,True,2.150806188583374,1,1
image11270.npz,False,-0.211671769618988,1,1
image6926.npz,False,1.4438890218734741,1,1
image15684.npz,True,1.8650355339050293,1,1
image19204.npz,True,0.3168404400348663,-1,0
image18725.npz,True,0.3313779234886169,1,0
image11687.npz,False,1.6149758100509644,1,0
image8124.npz,True,2.349161386489868,1,1
image10947.npz,True,2.3596727848052983,1,0
image15166.npz,True,2.323170185089112,1,0
image4182.npz,True,2.2289600372314453,1,1
image19132.npz,True,2.3227226734161377,1,1
image4306.npz,True,-0.1058996245265007,-1,0
image4678.npz,True,1.8473964929580688,1,1
image11682.npz,True,1.6596760749816897,1,1
image8796.npz,True,1.337831735610962,1,0
image11882.npz,False,-0.2074779272079467,1,1
image15762.npz,False,-0.2095090299844741,1,0
image7420.npz,False,-0.2079744338989257,1,0
image18818.npz,False,-0.2051961123943328,1,0
image3719.npz,True,0.0570014901459217,-1,0
image11391.npz,False,-0.1606513559818267,1,0
image4106.npz,False,-0.2056141942739486,1,1
image6722.npz,False,-0.2090933918952942,1,0
image4220.npz,False,-0.2009902447462082,-1,0
image10127.npz,False,-0.1420898735523224,-1,0
image6411.npz,False,-0.2092595547437667,1,0
image6497.npz,False,-0.1717175841331482,1,1
image4389.npz,False,-0.2066451162099838,1,0
image12505.npz,False,-0.2082551717758178,1,1
image1514.npz,False,-0.2084152400493621,1,1
image10098.npz,False,-0.2105343490839004,1,1
image19385.npz,False,-0.2066446095705032,1,0
image913.npz,False,-0.2101819515228271,1,1
image2091.npz,False,-0.2095000147819519,1,1
image14397.npz,False,-0.2108109146356582,1,0
image3376.npz,True,-0.0971188172698021,-1,0
image2651.npz,False,-0.2071850299835205,1,0
image11599.npz,False,-0.2097342908382415,1,0
image289.npz,False,-0.1986691951751709,-1,0
image8316.npz,False,-0.2078328281641006,-1,0
image10968.npz,False,-0.2070968598127365,1,1
image14203.npz,False,-0.2059414088726043,1,0
image5891.npz,False,-0.2062228322029113,1,1
image2773.npz,False,-0.2039587497711181,1,0
image5631.npz,False,-0.2095147371292114,1,1
image17124.npz,True,0.3449525237083435,1,0
image18681.npz,True,0.2921965420246124,1,0
image2194.npz,False,-0.1417386978864669,-1,-1
image14425.npz,False,-0.2023718059062957,1,0
image14908.npz,False,-0.1662368029356002,-1,0
image11902.npz,False,-0.2122697830200195,1,1
image6325.npz,False,-0.1449952572584152,-1,0
image9044.npz,False,-0.2094553411006927,1,1
image9640.npz,False,-0.2134374380111694,1,1
image4604.npz,False,-0.21220847964286801,-1,0
image6116.npz,False,-0.2092387527227401,1,1
image4307.npz,True,0.0014445161214098,-1,-1
image14965.npz,True,0.1029177382588386,-1,0
image16012.npz,False,-0.2115367203950882,1,0
image16075.npz,False,-0.21277955174446103,1,0
image16221.npz,False,-0.2087993621826172,1,0
image7076.npz,False,-0.2108754068613052,1,1
image2040.npz,False,-0.2121597528457641,1,1
image2293.npz,False,-0.2102969884872436,-1,0
image12457.npz,False,-0.2101698964834213,1,0
image19256.npz,False,-0.2114041000604629,1,1
image2876.npz,False,-0.2109941393136978,-1,0
image5618.npz,False,-0.2139099985361099,1,0
image1790.npz,False,-0.2079512178897857,-1,0
image17958.npz,False,-0.209237053990364,-1,0
image3485.npz,False,-0.2116294801235199,-1,0
image13613.npz,False,-0.2103018909692764,1,0
image7589.npz,False,-0.2128018587827682,1,0
image17128.npz,False,-0.2114381343126297,1,0
image2687.npz,False,-0.2098483890295028,-1,0
image3106.npz,False,-0.0543231070041656,1,0
image5031.npz,False,-0.2137414515018463,1,1
image6437.npz,False,-0.2069760859012603,1,1
image1328.npz,False,-0.21015019714832298,1,1
image13851.npz,False,-0.2117385864257812,1,1
